#,Name,Address,City,State/Region,Postal Code,Country,Phone,Latitude,Longitude,Store ID
1,Taco Bell Albion Park,"Shop 3, 61 Princes Highway, ALBION PARK NSW 2527",Wollongong,New South Wales,2527,AU,+61 2 4257 3673,-34.55295510872227,150.7901661031089,au-https-tacobell-com-au-albion-park
3662,Taco Bell,4510 Elkhart Road,Elkhart,IN,46517,US,+1 574-875-4090,41.62627869946788,-85.90728002793185,us-https-locations-tacobell-com-in-elkhart-4510-elk
3663,Taco Bell,54633 County Road 17,Elkhart,IN,46516,US,+1 574-295-7430,41.700159366727085,-85.88924912502989,us-https-locations-tacobell-com-in-elkhart-54633-co
3664,Taco Bell,55560 Ash Road,Elkhart,IN,46514,US,+1 574-674-6071,41.68728400320837,-86.06096524006716,us-https-locations-tacobell-com-in-elkhart-55560-as
3665,Taco Bell,1518 S. State Rd. 37,Elwood,IN,46036,US,+1 765-552-9519,40.26376785333618,-85.81808836406697,us-https-locations-tacobell-com-in-elwood-1518-s-st
3666,Taco Bell,1001 N. Green River Rd.,Evansville,IN,47715,US,+1 812-473-0040,37.9860075326598,-87.49214820566522,us-https-locations-tacobell-com-in-evansville-1001-
3667,Taco Bell,1500 N Willow Rd,Evansville,IN,47711,US,+1 812-422-4705,37.991184911282204,-87.53874291481225,us-https-locations-tacobell-com-in-evansville-1500-
3668,Taco Bell,1580 Vann Avenue,Evansville,IN,47714,US,+1 812-475-1895,37.9552927180097,-87.51076056294094,us-https-locations-tacobell-com-in-evansville-1580-
3669,Taco Bell,2408 W. Maryland Street,Evansville,IN,47712,US,+1 812-423-8226,37.9854167963501,-87.6008565723896,us-https-locations-tacobell-com-in-evansville-2408-
3670,Taco Bell,4422 West Lloyd Expressway,Evansville,IN,47712,US,+1 812-422-2153,37.97724933062687,-87.6292207436168,us-https-locations-tacobell-com-in-evansville-4422-
3671,Taco Bell,4501 1st Ave,Evansville,IN,47710,US,+1 812-464-2374,38.02002692366876,-87.57374882698059,us-https-locations-tacobell-com-in-evansville-4501-
3672,Taco Bell,3251 N Green River Rd,Evansville,IN,47715,US,+1 812-573-2917,38.00783528626724,-87.49174591043341,us-https-locations-tacobell-com-in-evansville-3251-
3673,Taco Bell,420 South Main St,Ferdinand,IN,47532,US,+1 812-367-0817,38.210511784943925,-86.86454281349182,us-https-locations-tacobell-com-in-ferdinand-420-so
3674,Taco Bell,13778 Olivia Way,Fishers,IN,46038,US,+1 317-773-2759,39.98904848054154,-85.92072486877447,us-https-locations-tacobell-com-in-fishers-13778-ol
3675,Taco Bell,11425 Allisonville Road,Fishers,IN,46038,US,+1 317-842-4460,39.95391533947413,-86.04067158219901,us-https-locations-tacobell-com-in-fishers-11425-al
3676,Taco Bell,13428 Bent Grass Lane,Fishers,IN,46038,US,+1 317-845-4095,39.98369425652976,-86.00301325332117,us-https-locations-tacobell-com-in-fishers-13428-be
3677,Taco Bell,7680 E. 96th St.,Fishers,IN,46038,US,+1 317-594-8940,39.927523275965676,-86.03463426232338,us-https-locations-tacobell-com-in-fishers-7680-e-9
3678,Taco Bell,900 LaFollette Center North,Floyds Knobs,IN,47119,US,+1 812-923-1680,38.316630522259025,-85.8972173263893,us-https-locations-tacobell-com-in-floyds-knobs-900
3679,Taco Bell,10117 Lima Road,Fort Wayne,IN,46818,US,+1 260-489-3798,41.175720503572194,-85.16652151010027,us-https-locations-tacobell-com-in-fort-wayne-10117
3680,Taco Bell,1209 Reckeweg Road,Fort Wayne,IN,46804,US,+1 260-436-7229,41.07413861390872,-85.20495593547821,us-https-locations-tacobell-com-in-fort-wayne-1209-
3681,Taco Bell,2020 N. Coliseum Blvd.,Fort Wayne,IN,46805,US,+1 260-424-0801,41.095650292302324,-85.08762252331053,us-https-locations-tacobell-com-in-fort-wayne-2020-
3682,Taco Bell,3320 Saint Joe Center Rd,Fort Wayne,IN,46835,US,+1 260-486-0688,41.13347095396696,-85.10041549801821,us-https-locations-tacobell-com-in-fort-wayne-3320-
3683,Taco Bell,3950 East DuPont Rd,Fort Wayne,IN,46825,US,+1 260-471-7313,41.17861965285655,-85.094513297081,us-https-locations-tacobell-com-in-fort-wayne-3950-
3684,Taco Bell,4747 Coldwater Rd,Fort Wayne,IN,46825,US,+1 260-484-6114,41.121391241985954,-85.13601370894892,us-https-locations-tacobell-com-in-fort-wayne-4747-
3685,Taco Bell,6211 Stellhorn Rd,Fort Wayne,IN,46815,US,+1 260-485-1117,41.12184543646923,-85.06201480708354,us-https-locations-tacobell-com-in-fort-wayne-6211-
3686,Taco Bell,6224 Bluffton Rd,Fort Wayne,IN,46809,US,+1 260-747-7053,41.027042755310184,-85.1680694595143,us-https-locations-tacobell-com-in-fort-wayne-6224-
3687,Taco Bell,6343 W. Jefferson Blvd.,Fort Wayne,IN,46804,US,+1 260-436-6085,41.055379974183374,-85.22468720378129,us-https-locations-tacobell-com-in-fort-wayne-6343-
3688,Taco Bell,6608 Lima Road,Fort Wayne,IN,46818,US,+1 260-497-9452,41.140178583363884,-85.16165293288395,us-https-locations-tacobell-com-in-fort-wayne-6608-
3689,Taco Bell,405 West Jefferson Blvd,Fort Wayne,IN,46802,US,+1 260-321-1257,41.075214,-85.144111,us-https-locations-tacobell-com-in-fort-wayne-405-w
3690,Taco Bell,2403 East Wabash Street,Frankfort,IN,46041,US,+1 765-654-8616,40.27841795334701,-86.48061208429681,us-https-locations-tacobell-com-in-frankfort-2403-e
3691,Taco Bell,1579 Morton St,Franklin,IN,46131,US,+1 317-736-6007,39.49419311342761,-86.06425388599746,us-https-locations-tacobell-com-in-franklin-1579-mo
3692,Taco Bell,115 Granville Drive,Franklin,IN,46131,US,+1 317-739-8507,39.490704748564966,-86.05792940774995,us-https-locations-tacobell-com-in-franklin-115-gra
3693,Taco Bell,7719 Southtown Crossing,Ft Wayne,IN,46816,US,+1 260-203-0979,41.015102935108736,-85.1165618525136,us-https-locations-tacobell-com-in-ft-wayne-7719-so
3694,Taco Bell,3001 Grant Street,Gary,IN,46408,US,+1 219-884-1133,41.563891447699184,-87.35490987284967,us-https-locations-tacobell-com-in-gary-3001-grant-
3695,Taco Bell,2510 Burr Street,Gary,IN,46406,US,+1 219-845-3721,41.572997482393944,-87.40453839964576,us-https-locations-tacobell-com-in-gary-2510-burr-s
3696,Taco Bell,6265 E 500 S,Gas City,IN,46933,US,+1 765-674-1574,40.48087233621228,-85.55261759713119,us-https-locations-tacobell-com-in-gas-city-6265-e-
3697,Taco Bell,1822 Lincolnway East,Goshen,IN,46526,US,+1 574-535-0456,41.56356852846007,-85.7989286117895,us-https-locations-tacobell-com-in-goshen-1822-linc
3698,Taco Bell,701 West Pike St,Goshen,IN,46526,US,+1 574-534-1480,41.58925953989914,-85.84577836097651,us-https-locations-tacobell-com-in-goshen-701-west-
3699,Taco Bell,13120 State Road 23,Granger,IN,46530,US,+1 574-334-7808,41.75189137842134,-86.12182833678798,us-https-locations-tacobell-com-in-granger-13120-st
3700,Taco Bell,1152 Indianapolis Rd,Greencastle,IN,46135,US,+1 765-653-2061,39.64598078949569,-86.8322504013787,us-https-locations-tacobell-com-in-greencastle-1152
3701,Taco Bell,575 Eads Parkway East,Greendale,IN,47025,US,+1 812-537-1960,39.11230394857812,-84.8518203094136,us-https-locations-tacobell-com-in-greendale-575-ea
3702,Taco Bell,5964 W John L Modglin Dr,Greenfield,IN,46140,US,+1 463-268-0057,39.81602477537284,-85.91427603191184,us-https-locations-tacobell-com-in-greenfield-5964-
3703,Taco Bell,1017 W. Main Street,Greenfield,IN,46140,US,+1 317-462-5908,39.784209261175086,-85.78479990363115,us-https-locations-tacobell-com-in-greenfield-1017-
3704,Taco Bell,1552 North State St,Greenfield,IN,46140,US,+1 317-462-2728,39.80599544335233,-85.77038796548013,us-https-locations-tacobell-com-in-greenfield-1552-
3705,Taco Bell,1915 N Lincoln St,Greensburg,IN,47240,US,+1 812-663-8226,39.35526666744655,-85.48028120401796,us-https-locations-tacobell-com-in-greensburg-1915-
3706,Taco Bell,1129 E Main Street,Greenwood,IN,46143,US,+1 317-859-7378,39.61394752358323,-86.08004031742331,us-https-locations-tacobell-com-in-greenwood-1129-e
3707,Taco Bell,153 North State Road 135,Greenwood,IN,46142,US,+1 317-889-7625,39.61833193487137,-86.15798986986192,us-https-locations-tacobell-com-in-greenwood-153-no
3708,Taco Bell,3042 Stones Crossing Road West,Greenwood,IN,46143,US,+1 317-535-2374,39.57819010748275,-86.15959261359421,us-https-locations-tacobell-com-in-greenwood-3042-s
3709,Taco Bell,801 US 31 North,Greenwood,IN,46142,US,+1 317-881-4843,39.6286229,-86.1212601,us-https-locations-tacobell-com-in-greenwood-801-us
3710,Taco Bell,105 E Ridge Rd,Griffith,IN,46319,US,+1 219-972-2435,41.55041772431128,-87.42604627157561,us-https-locations-tacobell-com-in-griffith-105-e-r
3711,Taco Bell,4605 Calumet Avenue,Hammond,IN,46327,US,+1 219-937-6933,41.62992734935938,-87.50822981988524,us-https-locations-tacobell-com-in-hammond-4605-cal
3712,Taco Bell,6527 Indianapolis Blvd,Hammond,IN,46323,US,+1 219-845-3477,41.594826257811974,-87.48036556161995,us-https-locations-tacobell-com-in-hammond-6527-ind
3713,Taco Bell,954 Indianapolis Blvd,Hammond,IN,46320,US,+1 708-723-3633,41.69621457058919,-87.51837660385304,us-https-locations-tacobell-com-in-hammond-954-indi
3714,Taco Bell,1906 North Walnut Street,Hartford City,IN,47348,US,+1 765-348-1910,40.46737718406148,-85.36958992481232,us-https-locations-tacobell-com-in-hartford-city-19
3715,Taco Bell,1042 E Warrenton Road,Haubstadt,IN,47639,US,+1 812-868-1064,38.174801348630695,-87.54920379877662,us-https-locations-tacobell-com-in-haubstadt-1042-e
3716,Taco Bell,631 N. Main St.,Hebron,IN,46341,US,+1 219-996-8226,41.329244,-87.199578,us-https-locations-tacobell-com-in-hebron-631-n-mai
3717,Taco Bell,10130 Indianapolis Blvd,Highland,IN,46322,US,+1 219-924-1129,41.529048819700705,-87.47169573606698,us-https-locations-tacobell-com-in-highland-10130-i
3718,Taco Bell,4681 West 61st Avenue,Hobart,IN,46342,US,+1 219-942-5409,41.50679756775669,-87.31513691468405,us-https-locations-tacobell-com-in-hobart-4681-west
3719,Taco Bell,8476 E Ridge Rd,Hobart,IN,46342,US,+1 219-962-4182,41.55107030132261,-87.23690144672466,us-https-locations-tacobell-com-in-hobart-8476-e-ri
3720,Taco Bell,2810 N Jefferson St.,Huntington,IN,46750,US,+1 260-356-1647,40.898609624418604,-85.51213163143984,us-https-locations-tacobell-com-in-huntington-2810-
3721,Taco Bell,3902 South Post Road,Indianapolis,IN,46239,US,+1 317-862-2802,39.71248545843248,-86.00871741771698,us-https-locations-tacobell-com-in-indianapolis-390
3722,Taco Bell,11805 Pendleton Pike,Indianapolis,IN,46236,US,+1 317-826-0164,39.87127971807976,-85.9575328126084,us-https-locations-tacobell-com-in-indianapolis-118
3723,Taco Bell,1439 E 86th St,Indianapolis,IN,46240,US,+1 317-205-3910,39.91213663513283,-86.13526069366986,us-https-locations-tacobell-com-in-indianapolis-143
3724,Taco Bell,2035 West Washington Street,Indianapolis,IN,46222,US,+1 317-685-8966,39.76589708512664,-86.19665153330061,us-https-locations-tacobell-com-in-indianapolis-203
3725,Taco Bell,8120 E. Southport Road,Indianapolis,IN,46259,US,+1 463-276-7660,39.667,-86.0211,us-https-locations-tacobell-com-in-indianapolis-812
3726,Taco Bell,2390 E Stop 11 Rd,Indianapolis,IN,46227,US,+1 317-881-0449,39.65082230509987,-86.12177318726573,us-https-locations-tacobell-com-in-indianapolis-239
3727,Taco Bell,2809 East 38th Street,Indianapolis,IN,46218,US,+1 317-591-9241,39.8249684993012,-86.11644454303132,us-https-locations-tacobell-com-in-indianapolis-280
3728,Taco Bell,3350 E Washington Street,Indianapolis,IN,46201,US,+1 317-634-1969,39.76917983510871,-86.1092864424154,us-https-locations-tacobell-com-in-indianapolis-335
3729,Taco Bell,3423 W 86th St,Indianapolis,IN,46268,US,+1 317-875-5958,39.91127433317128,-86.21906389297692,us-https-locations-tacobell-com-in-indianapolis-342
3730,Taco Bell,3601 Kentucky Avenue,Indianapolis,IN,46221,US,+1 317-248-0406,39.71353402816745,-86.2388313711017,us-https-locations-tacobell-com-in-indianapolis-360
3731,Taco Bell,3715 N Post Rd,Indianapolis,IN,46226,US,+1 317-898-2687,39.8248100203884,-86.00940600784276,us-https-locations-tacobell-com-in-indianapolis-371
3732,Taco Bell,3842 S. Emerson Ave,Indianapolis,IN,46203,US,+1 317-784-1382,39.71073106642964,-86.08316809685675,us-https-locations-tacobell-com-in-indianapolis-384
3733,Taco Bell,3910 Madison Avenue,Indianapolis,IN,46227,US,+1 317-787-3137,39.70935572737575,-86.14374980056647,us-https-locations-tacobell-com-in-indianapolis-391
3734,Taco Bell,444 E Thompson Road,Indianapolis,IN,46227,US,+1 317-222-3827,39.693524271197724,-86.14933316411225,us-https-locations-tacobell-com-in-indianapolis-444
3735,Taco Bell,4502 W. 38th Street,Indianapolis,IN,46254,US,+1 317-291-5696,39.82440990762501,-86.2358039617539,us-https-locations-tacobell-com-in-indianapolis-450
3736,Taco Bell,5010 East County Line Rd,Indianapolis,IN,46237,US,+1 317-888-1124,39.63700674451706,-86.08373803026366,us-https-locations-tacobell-com-in-indianapolis-501
3737,Taco Bell,5260 E. Southport Rd.,Indianapolis,IN,46237,US,+1 317-791-4156,39.66642118714618,-86.0779850632116,us-https-locations-tacobell-com-in-indianapolis-526
3738,Taco Bell,5302 W Washington St.,Indianapolis,IN,46241,US,+1 317-241-1530,39.753063088317205,-86.25065267086029,us-https-locations-tacobell-com-in-indianapolis-530
3739,Taco Bell,5407 E Thompson Road,Indianapolis,IN,46237,US,+1 317-791-0528,39.694290243111695,-86.0749994293019,us-https-locations-tacobell-com-in-indianapolis-540
3740,Taco Bell,2316 Southport Commons Drive,Indianapolis,IN,46217,US,+1 463-278-4650,39.662319,-86.20024,us-https-locations-tacobell-com-in-indianapolis-231
3741,Taco Bell,2401 N Meridian St,Indianapolis,IN,46208,US,+1 317-923-2014,39.80137097745973,-86.15649241549765,us-https-locations-tacobell-com-in-indianapolis-240
3742,Taco Bell,5662 Georgetown Road,Indianapolis,IN,46254,US,+1 317-388-7625,39.85505652122834,-86.24080654485579,us-https-locations-tacobell-com-in-indianapolis-566
3743,Taco Bell,8820 E 21st St.,Indianapolis,IN,46219,US,+1 317-897-0589,39.79695284567275,-86.01268830428725,us-https-locations-tacobell-com-in-indianapolis-882
3744,Taco Bell,6165 N Keystone Ave.,Indianapolis,IN,46220,US,+1 317-257-0960,39.86717403640726,-86.12170775236336,us-https-locations-tacobell-com-in-indianapolis-616
3745,Taco Bell,6327 E 82nd St,Indianapolis,IN,46250,US,+1 317-842-7081,39.90485584629985,-86.05884514284298,us-https-locations-tacobell-com-in-indianapolis-632
3746,Taco Bell,6501 East Washington Street,Indianapolis,IN,46219,US,+1 317-353-1761,39.7712930861658,-86.0555596595049,us-https-locations-tacobell-com-in-indianapolis-650
3747,Taco Bell,6957 W 38th Street,Indianapolis,IN,46254,US,+1 317-291-8332,39.82258016088906,-86.28159690877938,us-https-locations-tacobell-com-in-indianapolis-695
3748,Taco Bell,6990 E 10th St,Indianapolis,IN,46219,US,+1 317-352-0558,39.781984127668075,-86.04584185173735,us-https-locations-tacobell-com-in-indianapolis-699
3749,Taco Bell,7098 N Michigan Rd,Indianapolis,IN,46268,US,+1 317-293-2816,39.884251377707585,-86.21007777907809,us-https-locations-tacobell-com-in-indianapolis-709
3750,Taco Bell,5002 East 56th Street,Indianapolis,IN,46226,US,+1 317-643-9071,39.85548889701424,-86.08625334948049,us-https-locations-tacobell-com-in-indianapolis-500
3751,Taco Bell,7275 W 10th St,Indianapolis,IN,46214,US,+1 317-248-9079,39.7788468180602,-86.28846361303658,us-https-locations-tacobell-com-in-indianapolis-727
3752,Taco Bell,7650 Brookville Road,Indianapolis,IN,46239,US,+1 317-351-0730,39.75163609840008,-86.03199899196625,us-https-locations-tacobell-com-in-indianapolis-765
3753,Taco Bell,9120 Rockville Road,Indianapolis,IN,46234,US,+1 317-273-0141,39.764348052366415,-86.3240110874176,us-https-locations-tacobell-com-in-indianapolis-912
3754,Taco Bell,951 Indiana Avenue,Indianapolis,IN,46202,US,+1 317-632-4238,39.78007336688052,-86.17369740153663,us-https-locations-tacobell-com-in-indianapolis-951
3755,Taco Bell,9755 E Washington St,Indianapolis,IN,46229,US,+1 317-897-0274,39.77422572615423,-85.99529208275736,us-https-locations-tacobell-com-in-indianapolis-975
3756,Taco Bell,9885 Fall Creek Rd.,Indianapolis,IN,46256,US,+1 317-353-0214,39.9004,-85.9934,us-https-locations-tacobell-com-in-indianapolis-988
3757,Taco Bell,5935 W 86th Street,Indianapolis,IN,46278,US,+1 463-278-5144,39.909981216234016,-86.26569244595365,us-https-locations-tacobell-com-in-indianapolis-593
3758,Taco Bell,4896 Kentucky Ave,Indianapolis,IN,46221,US,+1 317-397-0198,39.69566369356971,-86.26877519226555,us-https-locations-tacobell-com-in-indianapolis-489
3759,Taco Bell Cantina,24 West Washington Street,Indianapolis,IN,46204,US,+1 463-248-5075,39.767431029362385,-86.15898341104509,us-https-locations-tacobell-com-in-indianapolis-24-
3760,Taco Bell,3592 Newton St,Jasper,IN,47546,US,+1 812-634-9536,38.4221537850819,-86.9375110119745,us-https-locations-tacobell-com-in-jasper-3592-newt
3761,Taco Bell,2966 E 10th St,Jeffersonville,IN,47130,US,+1 812-282-2150,38.320477211531305,-85.7135452777311,us-https-locations-tacobell-com-in-jeffersonville-2
3762,Taco Bell,5031 Watertower Rd.,Jeffersonville,IN,47130,US,+1 859-274-4411,38.35197688528868,-85.70468778630988,us-https-locations-tacobell-com-in-jeffersonville-5
3763,Taco Bell,911 Gateway Drive,Jeffersonville,IN,47130,US,+1 930-209-2176,38.278923,-85.747887,us-https-locations-tacobell-com-in-jeffersonville-9
3764,Taco Bell,610 Fairview Drive,Kendallville,IN,46755,US,+1 260-349-0895,41.45104454034972,-85.24693863738355,us-https-locations-tacobell-com-in-kendallville-610
3765,Taco Bell,1328 South Heaton,Knox,IN,46534,US,+1 574-772-7978,41.28502642358205,-86.62113010883337,us-https-locations-tacobell-com-in-knox-1328-south-
3766,Taco Bell,1310 North Reed Road,Kokomo,IN,46902,US,+1 765-457-3647,40.49979788291817,-86.10884467565826,us-https-locations-tacobell-com-in-kokomo-1310-nort
3767,Taco Bell,2212 West Sycamore,Kokomo,IN,46901,US,+1 765-457-4363,40.48800669719344,-86.1608981675993,us-https-locations-tacobell-com-in-kokomo-2212-west
3768,Taco Bell,3801 S Reed Rd,Kokomo,IN,46902,US,+1 765-453-3559,40.44210153227798,-86.12609812620576,us-https-locations-tacobell-com-in-kokomo-3801-s-re
3769,Taco Bell,204 Markland Avenue,Kokomo,IN,46901,US,+1 765-457-4476,40.47666036249693,-86.1326342625656,us-https-locations-tacobell-com-in-kokomo-204-markl
3770,Taco Bell,202 Pine Lake Ave,La Porte,IN,46350,US,+1 219-324-5180,41.616210338805615,-86.73256748915264,us-https-locations-tacobell-com-in-la-porte-202-pin
3771,Taco Bell,1301 E Lincolnway,La Porte,IN,46350,US,+1 219-402-0232,41.6244505,-86.6939375,us-https-locations-tacobell-com-in-la-porte-1301-e-
3772,Taco Bell,2190 South 26th Street,Lafayette,IN,47905,US,+1 765-474-0618,40.39635519973746,-86.86729042811635,us-https-locations-tacobell-com-in-lafayette-2190-s
3773,Taco Bell,3805 South Street,Lafayette,IN,47905,US,+1 765-449-4166,40.417103831483125,-86.83736957611018,us-https-locations-tacobell-com-in-lafayette-3805-s
3774,Taco Bell,7230 Pendleton Pike,Lawrence,IN,46226,US,+1 317-541-1897,39.82980371515174,-86.04173809289932,us-https-locations-tacobell-com-in-lawrence-7230-pe
3775,Taco Bell,2427 N. Lebanon Street,Lebanon,IN,46052,US,+1 765-335-2966,40.071593748382014,-86.4733257480839,us-https-locations-tacobell-com-in-lebanon-2427-n-l
3776,Taco Bell,435 N Mount Zion Rd,Lebanon,IN,46052,US,+1 765-482-2355,40.0454601469923,-86.49121195077896,us-https-locations-tacobell-com-in-lebanon-435-n-mo
3777,Taco Bell,241 U.S. Highway 6 S.,Ligonier,IN,46767,US,+1 260-894-9788,41.451878461342986,-85.58844633403169,us-https-locations-tacobell-com-in-ligonier-241-u-s
3778,Taco Bell,1459 North East A Street,Linton,IN,47441,US,+1 812-847-4995,39.03724532540846,-87.14669781945611,us-https-locations-tacobell-com-in-linton-1459-nort
3779,Taco Bell,3615 E Market St,Logansport,IN,46947,US,+1 574-737-8037,40.75693902736915,-86.31737038760552,us-https-locations-tacobell-com-in-logansport-3615-
3780,Taco Bell,704 W Broadway St.,Loogootee,IN,47553,US,+1 812-301-2395,38.66947611818567,-86.91522915348777,us-https-locations-tacobell-com-in-loogootee-704-w-
3781,Taco Bell,2107 E Commercial Ave,Lowell,IN,46356,US,+1 219-225-2545,41.2903,-87.3892,us-https-locations-tacobell-com-in-lowell-2107-e-co
3782,Taco Bell,102 Franks Dr,Madison,IN,47250,US,+1 812-273-2355,38.77592348891178,-85.38694918155676,us-https-locations-tacobell-com-in-madison-102-fran
3783,Taco Bell,3244 S Western Ave,Marion,IN,46953,US,+1 765-651-0059,40.53148357762274,-85.67415167392937,us-https-locations-tacobell-com-in-marion-3244-s-we
3784,Taco Bell,916 N. Baldwin Ave.,Marion,IN,46952,US,+1 765-664-8427,40.56817462655276,-85.67534793915002,us-https-locations-tacobell-com-in-marion-916-n-bal
3785,Taco Bell,1305 Morton Ave,Martinsville,IN,46151,US,+1 765-204-7605,39.407727273961896,-86.4411485741299,us-https-locations-tacobell-com-in-martinsville-130
3786,Taco Bell,5835 W Broadway,McCordsville,IN,46055,US,+1 317-643-3109,39.8971090269,-85.9159792922,us-https-locations-tacobell-com-in-mccordsville-583
3787,Taco Bell,2821 E 81st Ave,Merrillville,IN,46410,US,+1 219-947-7474,41.470433349370474,-87.3020822090971,us-https-locations-tacobell-com-in-merrillville-282
3788,Taco Bell,2109 Southlake Mall,Merrillville,IN,46410,US,+1 219-769-0811,41.468906,-87.309473,us-https-locations-tacobell-com-in-merrillville-210
3789,Taco Bell,3936 S Franklin,Michigan City,IN,46360,US,+1 219-879-4022,41.68289460155715,-86.89345707000939,us-https-locations-tacobell-com-in-michigan-city-39
3790,Taco Bell,122 U.S. Hwy 20,Middlebury,IN,46540,US,+1 574-822-7258,41.656193258022256,-85.7089510095533,us-https-locations-tacobell-com-in-middlebury-122-u
3791,Taco Bell,5501 Grape Rd.,Mishawaka,IN,46545,US,+1 574-303-1775,41.7104,-86.188,us-https-locations-tacobell-com-in-mishawaka-5501-g
3792,Taco Bell,2817 Lincoln Way East,Mishawaka,IN,46544,US,+1 574-258-4906,41.66182218053295,-86.13389633598672,us-https-locations-tacobell-com-in-mishawaka-2817-l
3793,Taco Bell,536 West McKinley Road,Mishawaka,IN,46545,US,+1 574-255-8900,41.68067997550865,-86.18990890684472,us-https-locations-tacobell-com-in-mishawaka-536-we
3794,Taco Bell,3615 Bremen Hwy,Mishawaka,IN,46544,US,+1 574-393-9779,41.6275644860104,-86.17729082763005,us-https-locations-tacobell-com-in-mishawaka-3615-b
3795,Taco Bell,1504 Wilkens Way,Mitchell,IN,47446,US,+1 812-542-5675,38.732499,-86.490448,us-https-locations-tacobell-com-in-mitchell-1504-wi
3796,Taco Bell,1009 North Main Street,Monticello,IN,47960,US,+1 574-583-9556,40.75759912988465,-86.7651853955565,us-https-locations-tacobell-com-in-monticello-1009-
3797,Taco Bell,429 S Indiana St,Mooresville,IN,46158,US,+1 317-831-9150,39.6072694673047,-86.3743892553282,us-https-locations-tacobell-com-in-mooresville-429-
3798,Taco Bell,1328 E 4th St.,Mount Vernon,IN,47620,US,+1 812-461-1810,37.9359833888895,-87.87935905141052,us-https-locations-tacobell-com-in-mount-vernon-132
3799,Taco Bell,1725 W. McGalliard Rd.,Muncie,IN,47304,US,+1 765-282-6795,40.218559660366374,-85.40705635095946,us-https-locations-tacobell-com-in-muncie-1725-w-mc
3800,Taco Bell,6400 W Kilgore Avenue,Muncie,IN,47304,US,+1 765-250-8160,40.18147753133757,-85.46049423619364,us-https-locations-tacobell-com-in-muncie-6400-w-ki
3801,Taco Bell,2201 S. Madison St.,Muncie,IN,47302,US,+1 765-284-5113,40.17500686043871,-85.38200363522265,us-https-locations-tacobell-com-in-muncie-2201-s-ma
3802,Taco Bell,3201 N Morrison,Muncie,IN,47304,US,+1 765-288-0487,40.21868790328381,-85.44321481885163,us-https-locations-tacobell-com-in-muncie-3201-n-mo
3803,Taco Bell,1001 E McGalliard Rd,Muncie,IN,47303,US,+1 765-215-2065,40.218686400314986,-85.37569523227864,us-https-locations-tacobell-com-in-muncie-1001-e-mc
3804,Taco Bell,701 S. Tillotson Ave.,Muncie,IN,47304,US,+1 765-286-3999,40.18829465303522,-85.41947208350393,us-https-locations-tacobell-com-in-muncie-701-s-til
3805,Taco Bell,2000 W. University Avenue,Muncie,IN,47303,US,+1 765-285-2331,40.19990124501691,-85.41168901010049,us-https-locations-tacobell-com-in-muncie-2000-w-un
3806,Taco Bell,7949 Calumet Ave,Munster,IN,46321,US,+1 219-836-4102,41.56838673533433,-87.50853990020005,us-https-locations-tacobell-com-in-munster-7949-cal
3807,Taco Bell,1956 East Market Street,Nappanee,IN,46550,US,+1 574-773-5556,41.44304023647234,-85.97887878121583,us-https-locations-tacobell-com-in-nappanee-1956-ea
3808,Taco Bell,2563 Charlestown Rd,New Albany,IN,47150,US,+1 812-948-8861,38.31252350343311,-85.80661319198958,us-https-locations-tacobell-com-in-new-albany-2563-
3809,Taco Bell,4018 Grant Line Road,New Albany,IN,47150,US,+1 812-949-7084,38.34050544603251,-85.81664711236954,us-https-locations-tacobell-com-in-new-albany-4018-
3810,Taco Bell,100 Daisy Summit,New Albany,IN,47150,US,+1 812-748-2248,38.307802642859585,-85.84513538559129,us-https-locations-tacobell-com-in-new-albany-100-d
3811,Taco Bell,2175 South Memorial Drive,New Castle,IN,47362,US,+1 765-521-3933,39.90957982157694,-85.38590661717302,us-https-locations-tacobell-com-in-new-castle-2175-
3812,Taco Bell,12244 Mackenzie Drive,New Haven,IN,46774,US,+1 260-749-9972,41.06244631149003,-84.98149037361145,us-https-locations-tacobell-com-in-new-haven-12244-
3813,Taco Bell,5884 S. Wilbur Wright Road,New Lisbon,IN,47366,US,+1 765-332-2500,39.84879636083002,-85.26209149106738,us-https-locations-tacobell-com-in-new-lisbon-5884-
3814,Taco Bell,4045 S. 600 West,New Palestine,IN,46163,US,+1 463-888-0630,39.726444,-85.913359,us-https-locations-tacobell-com-in-new-palestine-40
3815,Taco Bell,211 N US 31,New Whiteland,IN,46184,US,+1 317-535-4004,39.554002204148695,-86.08774315707785,us-https-locations-tacobell-com-in-new-whiteland-21
3816,Taco Bell,8099 W State Route 66,Newburgh,IN,47630,US,+1 812-858-7589,37.976139492895044,-87.39745191573785,us-https-locations-tacobell-com-in-newburgh-8099-w-
3817,Taco Bell,16676 Clover Road,Noblesville,IN,46060,US,+1 317-773-6260,40.03095794001054,-85.99595262670846,us-https-locations-tacobell-com-in-noblesville-1667
3818,Taco Bell,610 Westfield Rd,Noblesville,IN,46060,US,+1 317-776-0795,40.04738955861526,-86.02750740950796,us-https-locations-tacobell-com-in-noblesville-610-
3819,Taco Bell,2115 N State Highway 7,North Vernon,IN,47265,US,+1 812-346-2577,39.01566650662972,-85.6416093757881,us-https-locations-tacobell-com-in-north-vernon-211
3820,Taco Bell,315 LaFortune Student Center,Notre Dame,IN,46556,US,+1 574-631-0100,41.70225672390241,-86.23576938907604,us-https-locations-tacobell-com-in-notre-dame-315-l
