internal_id,store_id,name,address,city,region,postal_code,country,latitude,longitude,phone,source_url
us-us-https-locations-tacobell-com-nc-southport-4921-l,us-https-locations-tacobell-com-nc-southport-4921-l,Taco Bell,4921 Long Beach Road,Southport,NC,28461,US,33.9506146,-78.0499590,+1 910-457-6707,https://locations.tacobell.com/nc/southport/4921/l.html
us-us-https-locations-tacobell-com-nc-spring-lake-116,us-https-locations-tacobell-com-nc-spring-lake-116-,Taco Bell,116 N 4th St,Spring Lake,NC,28390,US,35.1701881,-78.9713290,+1 910-436-3434,https://locations.tacobell.com/nc/spring/lake/116/.html
us-us-https-locations-tacobell-com-nc-spruce-pine-1235,us-https-locations-tacobell-com-nc-spruce-pine-1235,Taco Bell / KFC,12358 Highway 226 South,Spruce Pine,NC,28777,US,35.8873428,-82.0646579,+1 828-765-1532,https://locations.tacobell.com/nc/spruce/pine/1235.html
us-us-https-locations-tacobell-com-nc-statesville-172,us-https-locations-tacobell-com-nc-statesville-172-,Taco Bell,172 Turnersburg Hwy,Statesville,NC,28625,US,35.8117050,-80.8752657,+1 704-872-9560,https://locations.tacobell.com/nc/statesville/172/.html
us-us-https-locations-tacobell-com-nc-statesville-102,us-https-locations-tacobell-com-nc-statesville-102-,Taco Bell,102 Signal Hill Dr,Statesville,NC,28625,US,35.7908825,-80.8559768,+1 704-873-4691,https://locations.tacobell.com/nc/statesville/102/.html
us-us-https-locations-tacobell-com-nc-statesville-111,us-https-locations-tacobell-com-nc-statesville-111-,Taco Bell,111 Beechnut Lane,Statesville,NC,28625,US,35.7941494,-80.9382823,+1 980-391-4237,https://locations.tacobell.com/nc/statesville/111/.html
us-us-https-locations-tacobell-com-nc-stoneville-6650,us-https-locations-tacobell-com-nc-stoneville-6650-,Taco Bell,6650 NC Highway 135,Stoneville,NC,27048,US,36.4177382,-79.9336023,+1 336-548-8226,https://locations.tacobell.com/nc/stoneville/6650/.html
us-us-https-locations-tacobell-com-nc-swansboro-652-w,us-https-locations-tacobell-com-nc-swansboro-652-w-,Taco Bell,652 W Corbett Ave,Swansboro,NC,28584,US,34.6929465,-77.1269617,+1 910-326-4200,https://locations.tacobell.com/nc/swansboro/652/w/.html
us-us-https-locations-tacobell-com-nc-sylva-375-e-main,us-https-locations-tacobell-com-nc-sylva-375-e-main,Taco Bell,375 E Main St,Sylva,NC,28779,US,35.3725675,-83.2072467,+1 828-586-8108,https://locations.tacobell.com/nc/sylva/375/e/main.html
us-us-https-locations-tacobell-com-nc-tarboro-1304-wes,us-https-locations-tacobell-com-nc-tarboro-1304-wes,Taco Bell,1304 Western Blvd,Tarboro,NC,27886,US,35.9008225,-77.5615916,+1 252-641-4455,https://locations.tacobell.com/nc/tarboro/1304/wes.html
us-us-https-locations-tacobell-com-nc-taylorsville-24,us-https-locations-tacobell-com-nc-taylorsville-24-,Taco Bell / KFC,24 Liledoun Road,Taylorsville,NC,28681,US,35.9216438,-81.1864864,+1 828-632-5153,https://locations.tacobell.com/nc/taylorsville/24/.html
us-us-https-locations-tacobell-com-nc-thomasville-1124,us-https-locations-tacobell-com-nc-thomasville-1124,Taco Bell,1124 Randolph St,Thomasville,NC,27360,US,35.8580786,-80.0732490,+1 336-476-8226,https://locations.tacobell.com/nc/thomasville/1124.html
us-us-https-locations-tacobell-com-nc-troutman-1047-ch,us-https-locations-tacobell-com-nc-troutman-1047-ch,Taco Bell,1047 Charlotte Highway,Troutman,NC,28166,US,35.6698570,-80.8530222,+1 704-508-1210,https://locations.tacobell.com/nc/troutman/1047/ch.html
us-us-https-locations-tacobell-com-nc-wadesboro-201-wa,us-https-locations-tacobell-com-nc-wadesboro-201-wa,Taco Bell,201 Walton Drive,Wadesboro,NC,28170,US,34.9796870,-80.1017101,+1 980-278-8055,https://locations.tacobell.com/nc/wadesboro/201/wa.html
us-us-https-locations-tacobell-com-nc-wake-forest-2207,us-https-locations-tacobell-com-nc-wake-forest-2207,Taco Bell,2207 S. Main Street,Wake Forest,NC,27587,US,35.9467322,-78.5361042,+1 919-554-4924,https://locations.tacobell.com/nc/wake/forest/2207.html
us-us-https-locations-tacobell-com-nc-wake-forest-951,us-https-locations-tacobell-com-nc-wake-forest-951-,Taco Bell,951 Gateway Commons Circle,Wake Forest,NC,27587,US,35.9674245,-78.4916948,+1 984-401-0422,https://locations.tacobell.com/nc/wake/forest/951/.html
us-us-https-locations-tacobell-com-nc-walkertown-3409,us-https-locations-tacobell-com-nc-walkertown-3409-,Taco Bell,3409 Pearlview Drive,Walkertown,NC,27051,US,36.1659842,-80.1354031,+1 336-595-2255,https://locations.tacobell.com/nc/walkertown/3409/.html
us-us-https-locations-tacobell-com-nc-wallace-5710-s-n,us-https-locations-tacobell-com-nc-wallace-5710-s-n,Taco Bell,5710 S NC 41 Hwy,Wallace,NC,28466,US,34.7404883,-77.9762228,+1 910-285-8677,https://locations.tacobell.com/nc/wallace/5710/s/n.html
us-us-https-locations-tacobell-com-nc-warsaw-2694-w-nc,us-https-locations-tacobell-com-nc-warsaw-2694-w-nc,Taco Bell,2694 W NC 24 Hwy,Warsaw,NC,28398,US,34.9938016,-78.1380738,+1 910-293-2137,https://locations.tacobell.com/nc/warsaw/2694/w/nc.html
us-us-https-locations-tacobell-com-nc-washington-1306,us-https-locations-tacobell-com-nc-washington-1306-,Taco Bell,1306 Carolina Ave,Washington,NC,27889,US,35.5585429,-77.0607985,+1 252-948-2608,https://locations.tacobell.com/nc/washington/1306/.html
us-us-https-locations-tacobell-com-nc-waxhaw-2517-cuth,us-https-locations-tacobell-com-nc-waxhaw-2517-cuth,Taco Bell,2517 Cuthbertson Road,Waxhaw,NC,28173,US,34.9556014,-80.7561100,+1 704-243-0548,https://locations.tacobell.com/nc/waxhaw/2517/cuth.html
us-us-https-locations-tacobell-com-nc-waynesville-2087,us-https-locations-tacobell-com-nc-waynesville-2087,Taco Bell,2087 S. Main St.,Waynesville,NC,28786,US,35.4662221,-83.0067725,+1 828-456-7890,https://locations.tacobell.com/nc/waynesville/2087.html
us-us-https-locations-tacobell-com-nc-weaverville-11-b,us-https-locations-tacobell-com-nc-weaverville-11-b,Taco Bell,11 Bett Stroud Blvd,Weaverville,NC,28787,US,35.7023225,-82.5757131,+1 828-484-2550,https://locations.tacobell.com/nc/weaverville/11/b.html
us-us-https-locations-tacobell-com-nc-wesley-chapel-11,us-https-locations-tacobell-com-nc-wesley-chapel-11,Taco Bell,112 Waxhaw Indian Trail Road S,Wesley Chapel,NC,28104,US,34.9997050,-80.6977469,+1 980-837-7016,https://locations.tacobell.com/nc/wesley/chapel/11.html
us-us-https-locations-tacobell-com-nc-west-jefferson-5,us-https-locations-tacobell-com-nc-west-jefferson-5,Taco Bell / KFC,51 Beaver Creek School Rd,West Jefferson,NC,28694,US,36.3801591,-81.4866698,+1 336-246-8871,https://locations.tacobell.com/nc/west/jefferson/5.html
us-us-https-locations-tacobell-com-nc-whiteville-1712,us-https-locations-tacobell-com-nc-whiteville-1712-,Taco Bell,1712 S. JK Powell Blvd.,Whiteville,NC,28472,US,34.3053940,-78.7182445,+1 910-640-1119,https://locations.tacobell.com/nc/whiteville/1712/.html
us-us-https-locations-tacobell-com-nc-whitsett-6405-w,us-https-locations-tacobell-com-nc-whitsett-6405-w-,Taco Bell,6405 W Interstate Ct,Whitsett,NC,27377,US,36.0623336,-79.6062176,+1 336-449-0125,https://locations.tacobell.com/nc/whitsett/6405/w/.html
us-us-https-locations-tacobell-com-nc-whittier-622-cas,us-https-locations-tacobell-com-nc-whittier-622-cas,Taco Bell,622 Casino Trail,Whittier,NC,28789,US,35.4630274,-83.3131879,+1 828-497-1440,https://locations.tacobell.com/nc/whittier/622/cas.html
us-us-https-locations-tacobell-com-nc-wilkesboro-110-t,us-https-locations-tacobell-com-nc-wilkesboro-110-t,Taco Bell,110 Two Rivers Drive,Wilkesboro,NC,28697,US,36.1501000,-81.1795000,+1 336-569-4728,https://locations.tacobell.com/nc/wilkesboro/110/t.html
us-us-https-locations-tacobell-com-nc-williamston-1471,us-https-locations-tacobell-com-nc-williamston-1471,Taco Bell,1471 Washington Street,Williamston,NC,27892,US,35.8352000,-77.0656773,+1 252-792-7211,https://locations.tacobell.com/nc/williamston/1471.html
us-us-https-locations-tacobell-com-nc-wilmington-116-h,us-https-locations-tacobell-com-nc-wilmington-116-h,Taco Bell,116 Hays Lane,Wilmington,NC,28411,US,34.2962898,-77.7952163,+1 910-686-2863,https://locations.tacobell.com/nc/wilmington/116/h.html
us-us-https-locations-tacobell-com-nc-wilmington-2355,us-https-locations-tacobell-com-nc-wilmington-2355-,Taco Bell,2355 South 17th Street,Wilmington,NC,28401,US,34.1999985,-77.9218025,+1 910-392-6696,https://locations.tacobell.com/nc/wilmington/2355/.html
us-us-https-locations-tacobell-com-nc-wilmington-2600,us-https-locations-tacobell-com-nc-wilmington-2600-,Taco Bell,2600 N College Rd,Wilmington,NC,28405,US,34.2938018,-77.8724238,+1 910-392-6660,https://locations.tacobell.com/nc/wilmington/2600/.html
us-us-https-locations-tacobell-com-nc-wilmington-4101,us-https-locations-tacobell-com-nc-wilmington-4101-,Taco Bell,4101 Market St,Wilmington,NC,28405,US,34.2423425,-77.8947514,+1 910-763-1393,https://locations.tacobell.com/nc/wilmington/4101/.html
us-us-https-locations-tacobell-com-nc-wilmington-4422,us-https-locations-tacobell-com-nc-wilmington-4422-,Taco Bell,4422 S 17th St,Wilmington,NC,28412,US,34.1752081,-77.8926801,+1 910-791-6080,https://locations.tacobell.com/nc/wilmington/4422/.html
us-us-https-locations-tacobell-com-nc-wilmington-5972,us-https-locations-tacobell-com-nc-wilmington-5972-,Taco Bell,5972 Carolina Beach Rd,Wilmington,NC,28412,US,34.1225855,-77.9006141,+1 910-350-1144,https://locations.tacobell.com/nc/wilmington/5972/.html
us-us-https-locations-tacobell-com-nc-wilmington-630-s,us-https-locations-tacobell-com-nc-wilmington-630-s,Taco Bell,630 S College Rd,Wilmington,NC,28403,US,34.2241161,-77.8822061,+1 910-392-3123,https://locations.tacobell.com/nc/wilmington/630/s.html
us-us-https-locations-tacobell-com-nc-wilson-1840-tarb,us-https-locations-tacobell-com-nc-wilson-1840-tarb,Taco Bell,1840 Tarboro St W,Wilson,NC,27893,US,35.7199815,-77.9481919,+1 252-237-8903,https://locations.tacobell.com/nc/wilson/1840/tarb.html
us-us-https-locations-tacobell-com-nc-wilson-3720-nash,us-https-locations-tacobell-com-nc-wilson-3720-nash,Taco Bell,3720 Nash St N,Wilson,NC,27896,US,35.7695756,-77.9394328,+1 252-991-5699,https://locations.tacobell.com/nc/wilson/3720/nash.html
us-us-https-locations-tacobell-com-nc-wilson-4925-us-h,us-https-locations-tacobell-com-nc-wilson-4925-us-h,Taco Bell,4925 US Hwy 264,Wilson,NC,27893,US,35.7621126,-77.9989949,+1 252-246-0056,https://locations.tacobell.com/nc/wilson/4925/us/h.html
us-us-https-locations-tacobell-com-nc-wilson-901-highw,us-https-locations-tacobell-com-nc-wilson-901-highw,Taco Bell / KFC,901 Highway 301,Wilson,NC,27893,US,35.7212485,-77.8929997,+1 252-399-1118,https://locations.tacobell.com/nc/wilson/901/highw.html
us-us-https-locations-tacobell-com-nc-winston-salem-12,us-https-locations-tacobell-com-nc-winston-salem-12,Taco Bell,1299 Silas Creek Pkwy.,Winston Salem,NC,27127,US,36.0665759,-80.2576107,+1 336-724-3844,https://locations.tacobell.com/nc/winston/salem/12.html
us-us-https-locations-tacobell-com-nc-winston-salem-16,us-https-locations-tacobell-com-nc-winston-salem-16,Taco Bell,1695 Westbrook Plaza Drive,Winston Salem,NC,27103,US,36.0696178,-80.3047961,+1 336-768-7017,https://locations.tacobell.com/nc/winston/salem/16.html
us-us-https-locations-tacobell-com-nc-winston-salem-25,us-https-locations-tacobell-com-nc-winston-salem-25,Taco Bell,255 Summit Point Ln.,Winston Salem,NC,27105,US,36.1853101,-80.2746870,+1 336-377-2499,https://locations.tacobell.com/nc/winston/salem/25.html
us-us-https-locations-tacobell-com-nc-winston-salem-34,us-https-locations-tacobell-com-nc-winston-salem-34,Taco Bell,349 Akron Drive,Winston Salem,NC,27105,US,36.1376692,-80.2408559,+1 336-744-1750,https://locations.tacobell.com/nc/winston/salem/34.html
us-us-https-locations-tacobell-com-nc-winston-salem-36,us-https-locations-tacobell-com-nc-winston-salem-36,Taco Bell,3644 Reynolda Road,Winston Salem,NC,27106,US,36.1561294,-80.3164388,+1 336-922-6166,https://locations.tacobell.com/nc/winston/salem/36.html
us-us-https-locations-tacobell-com-nc-winston-salem-12,us-https-locations-tacobell-com-nc-winston-salem-12,Taco Bell,12199 N. NC Highway 150,Winston-Salem,NC,27127,US,35.9937001,-80.2694108,+1 336-293-4622,https://locations.tacobell.com/nc/winston/salem/12.html
us-us-https-locations-tacobell-com-nc-winterville-3906,us-https-locations-tacobell-com-nc-winterville-3906,Taco Bell,3906 S Memorial Drive,Winterville,NC,28590,US,35.5568223,-77.4067654,+1 252-439-1041,https://locations.tacobell.com/nc/winterville/3906.html
us-us-https-locations-tacobell-com-nc-yadkinville-713,us-https-locations-tacobell-com-nc-yadkinville-713-,Taco Bell,713 South State Street,Yadkinville,NC,27055,US,36.1216563,-80.6596274,+1 336-679-8226,https://locations.tacobell.com/nc/yadkinville/713/.html
us-us-https-locations-tacobell-com-nc-youngsville-1050,us-https-locations-tacobell-com-nc-youngsville-1050,Taco Bell,1050 US Hwy 1,Youngsville,NC,27596,US,36.0374906,-78.4994532,+1 919-435-1081,https://locations.tacobell.com/nc/youngsville/1050.html
us-us-https-locations-tacobell-com-nc-zebulon-161-wake,us-https-locations-tacobell-com-nc-zebulon-161-wake,Taco Bell,161 Wakelon Drive,Zebulon,NC,27597,US,35.8334900,-78.3148434,+1 919-404-1701,https://locations.tacobell.com/nc/zebulon/161/wake.html
us-us-https-locations-tacobell-com-nd-bismarck-2616-ro,us-https-locations-tacobell-com-nd-bismarck-2616-ro,Taco Bell,2616 Rock Island Place,Bismarck,ND,58504,US,46.7941656,-100.7514838,+1 701-223-2468,https://locations.tacobell.com/nd/bismarck/2616/ro.html
us-us-https-locations-tacobell-com-nd-bismarck-3310-st,us-https-locations-tacobell-com-nd-bismarck-3310-st,Taco Bell,3310 State Street,Bismarck,ND,58501,US,46.8422557,-100.7736692,+1 701-224-0780,https://locations.tacobell.com/nd/bismarck/3310/st.html
us-us-https-locations-tacobell-com-nd-bismarck-800-sou,us-https-locations-tacobell-com-nd-bismarck-800-sou,Taco Bell,800 South Washington,Bismarck,ND,58504,US,46.7973107,-100.7949605,+1 701-250-9626,https://locations.tacobell.com/nd/bismarck/800/sou.html
us-us-https-locations-tacobell-com-nd-dickinson-1560-3,us-https-locations-tacobell-com-nd-dickinson-1560-3,Taco Bell,1560 3rd Avenue West,Dickinson,ND,58601,US,46.9001913,-102.7888557,+1 701-227-1201,https://locations.tacobell.com/nd/dickinson/1560/3.html
us-us-https-locations-tacobell-com-nd-fargo-1599-19th,us-https-locations-tacobell-com-nd-fargo-1599-19th-,Taco Bell,1599 19th Avenue North,Fargo,ND,58102,US,46.9052778,-96.8028407,+1 701-237-6417,https://locations.tacobell.com/nd/fargo/1599/19th/.html
us-us-https-locations-tacobell-com-nd-fargo-2121-unive,us-https-locations-tacobell-com-nd-fargo-2121-unive,Taco Bell,2121 University Dr S,Fargo,ND,58103,US,46.8458206,-96.7992074,+1 701-630-6126,https://locations.tacobell.com/nd/fargo/2121/unive.html
us-us-https-locations-tacobell-com-nd-fargo-4135-13th,us-https-locations-tacobell-com-nd-fargo-4135-13th-,Taco Bell,4135 13th Ave South,Fargo,ND,58103,US,46.8621006,-96.8504790,+1 701-282-6844,https://locations.tacobell.com/nd/fargo/4135/13th/.html
us-us-https-locations-tacobell-com-nd-grand-forks-1301,us-https-locations-tacobell-com-nd-grand-forks-1301,Taco Bell,1301 S Washington St,Grand Forks,ND,58201,US,47.9088335,-97.0445532,+1 701-772-6196,https://locations.tacobell.com/nd/grand/forks/1301.html
us-us-https-locations-tacobell-com-nd-jamestown-105-bu,us-https-locations-tacobell-com-nd-jamestown-105-bu,Taco Bell,105 Business Loop West,Jamestown,ND,58401,US,46.8981760,-98.7092231,+1 701-251-9488,https://locations.tacobell.com/nd/jamestown/105/bu.html
us-us-https-locations-tacobell-com-nd-minot-1630-south,us-https-locations-tacobell-com-nd-minot-1630-south,Taco Bell,1630 South Broadway,Minot,ND,58701,US,48.2166477,-101.2966541,+1 701-839-7147,https://locations.tacobell.com/nd/minot/1630/south.html
us-us-https-locations-tacobell-com-nd-minot-afb-362-mi,us-https-locations-tacobell-com-nd-minot-afb-362-mi,Taco Bell,362 Missile Ave,Minot Afb,ND,58705,US,48.4239806,-101.3374183,+1 701-727-4706,https://locations.tacobell.com/nd/minot/afb/362/mi.html
us-us-https-locations-tacobell-com-nd-west-fargo-815-2,us-https-locations-tacobell-com-nd-west-fargo-815-2,Taco Bell,815 23rd Ave East,West Fargo,ND,58078,US,46.8434990,-96.8840818,+1 701-277-3161,https://locations.tacobell.com/nd/west/fargo/815/2.html
us-us-https-locations-tacobell-com-nd-williston-3016-3,us-https-locations-tacobell-com-nd-williston-3016-3,Taco Bell,3016 3rd Ave West,Williston,ND,58801,US,48.1734245,-103.6272809,+1 701-999-2207,https://locations.tacobell.com/nd/williston/3016/3.html
us-us-https-locations-tacobell-com-ne-bellevue-10110-s,us-https-locations-tacobell-com-ne-bellevue-10110-s,Taco Bell,10110 South 15th St,Bellevue,NE,68123,US,41.1592959,-95.9359766,+1 402-291-3073,https://locations.tacobell.com/ne/bellevue/10110/s.html
us-us-https-locations-tacobell-com-ne-bellevue-1506-ga,us-https-locations-tacobell-com-ne-bellevue-1506-ga,Taco Bell,1506 Galvin Rd S,Bellevue,NE,68005,US,41.1445368,-95.9123862,+1 402-292-6333,https://locations.tacobell.com/ne/bellevue/1506/ga.html
us-us-https-locations-tacobell-com-ne-bellevue-4105-tw,us-https-locations-tacobell-com-ne-bellevue-4105-tw,Taco Bell,4105 Twin Creek Dr.,Bellevue,NE,68123,US,41.1406341,-95.9750787,+1 402-293-5600,https://locations.tacobell.com/ne/bellevue/4105/tw.html
us-us-https-locations-tacobell-com-ne-blair-105-south,us-https-locations-tacobell-com-ne-blair-105-south-,Taco Bell,105 South 19th Street,Blair,NE,68008,US,41.5433787,-96.1415157,+1 402-533-9099,https://locations.tacobell.com/ne/blair/105/south/.html
us-us-https-locations-tacobell-com-ne-columbus-3408-23,us-https-locations-tacobell-com-ne-columbus-3408-23,Taco Bell,3408 23rd Street,Columbus,NE,68601,US,41.4390734,-97.3705057,+1 402-563-9300,https://locations.tacobell.com/ne/columbus/3408/23.html
us-us-https-locations-tacobell-com-ne-elkhorn-6601-s-2,us-https-locations-tacobell-com-ne-elkhorn-6601-s-2,Taco Bell,6601 S. 205th Street,Elkhorn,NE,68022,US,41.1925979,-96.2352550,+1 402-509-1065,https://locations.tacobell.com/ne/elkhorn/6601/s/2.html
us-us-https-locations-tacobell-com-ne-elkhorn-700-nort,us-https-locations-tacobell-com-ne-elkhorn-700-nort,Taco Bell,700 North 204th Ave. Circle,Elkhorn,NE,68022,US,41.2650709,-96.2370350,+1 402-979-8953,https://locations.tacobell.com/ne/elkhorn/700/nort.html
us-us-https-locations-tacobell-com-ne-fremont-1540-e-2,us-https-locations-tacobell-com-ne-fremont-1540-e-2,Taco Bell,1540 E 23rd St.,Fremont,NE,68025,US,41.4519698,-96.4789318,+1 402-727-4097,https://locations.tacobell.com/ne/fremont/1540/e/2.html
us-us-https-locations-tacobell-com-ne-grand-island-191,us-https-locations-tacobell-com-ne-grand-island-191,Taco Bell,1911 North Diers Ave,Grand Island,NE,68803,US,40.9390694,-98.3840382,+1 308-389-3808,https://locations.tacobell.com/ne/grand/island/191.html
us-us-https-locations-tacobell-com-ne-grand-island-221,us-https-locations-tacobell-com-ne-grand-island-221,Taco Bell,2211 S Locust St,Grand Island,NE,68801,US,40.8998640,-98.3392758,+1 308-384-1509,https://locations.tacobell.com/ne/grand/island/221.html
us-us-https-locations-tacobell-com-ne-gretna-16116-ste,us-https-locations-tacobell-com-ne-gretna-16116-ste,Taco Bell,16116 Stevens Pointe Circle,Gretna,NE,68028,US,41.1443224,-96.1635845,+1 402-509-3210,https://locations.tacobell.com/ne/gretna/16116/ste.html
us-us-https-locations-tacobell-com-ne-hastings-3706-ci,us-https-locations-tacobell-com-ne-hastings-3706-ci,Taco Bell,3706 Cimarron Ave.,Hastings,NE,68901,US,40.6219681,-98.3838370,+1 402-462-2701,https://locations.tacobell.com/ne/hastings/3706/ci.html
us-us-https-locations-tacobell-com-ne-kearney-5620-1st,us-https-locations-tacobell-com-ne-kearney-5620-1st,Taco Bell,5620 1st Avenue,Kearney,NE,68847,US,40.7292654,-99.0830935,+1 308-338-0787,https://locations.tacobell.com/ne/kearney/5620/1st.html
us-us-https-locations-tacobell-com-ne-kearney-925-2nd,us-https-locations-tacobell-com-ne-kearney-925-2nd-,Taco Bell,925 2nd Avenue East,Kearney,NE,68847,US,40.6839982,-99.0841940,+1 308-234-1500,https://locations.tacobell.com/ne/kearney/925/2nd/.html
us-us-https-locations-tacobell-com-ne-la-vista-8013-so,us-https-locations-tacobell-com-ne-la-vista-8013-so,Taco Bell,8013 South 84th Street,La Vista,NE,68128,US,41.1784521,-96.0424697,+1 402-331-2502,https://locations.tacobell.com/ne/la/vista/8013/so.html
us-us-https-locations-tacobell-com-ne-lincoln-1440-wes,us-https-locations-tacobell-com-ne-lincoln-1440-wes,Taco Bell,1440 West O Street,Lincoln,NE,68528,US,40.8142112,-96.7431137,+1 402-477-5775,https://locations.tacobell.com/ne/lincoln/1440/wes.html
us-us-https-locations-tacobell-com-ne-lincoln-3310-n-2,us-https-locations-tacobell-com-ne-lincoln-3310-n-2,Taco Bell,3310 N 27th St,Lincoln,NE,68521,US,40.8451628,-96.6814580,+1 402-466-0584,https://locations.tacobell.com/ne/lincoln/3310/n/2.html
us-us-https-locations-tacobell-com-ne-lincoln-4502-o-s,us-https-locations-tacobell-com-ne-lincoln-4502-o-s,Taco Bell,4502 O Street,Lincoln,NE,68510,US,40.8138059,-96.6568758,+1 402-476-2173,https://locations.tacobell.com/ne/lincoln/4502/o/s.html
us-us-https-locations-tacobell-com-ne-lincoln-6700-s-2,us-https-locations-tacobell-com-ne-lincoln-6700-s-2,Taco Bell,6700 S 27th St,Lincoln,NE,68512,US,40.7426377,-96.6818341,+1 402-328-9949,https://locations.tacobell.com/ne/lincoln/6700/s/2.html
us-us-https-locations-tacobell-com-ne-lincoln-2760-n-8,us-https-locations-tacobell-com-ne-lincoln-2760-n-8,Taco Bell,2760 N 83rd St,Lincoln,NE,68507,US,40.8406790,-96.6062320,+1 531-278-9773,https://locations.tacobell.com/ne/lincoln/2760/n/8.html
us-us-https-locations-tacobell-com-ne-lincoln-7355-wil,us-https-locations-tacobell-com-ne-lincoln-7355-wil,Taco Bell,7355 Willowbrook Lane,Lincoln,NE,68516,US,40.7419272,-96.6204630,+1 402-477-6659,https://locations.tacobell.com/ne/lincoln/7355/wil.html
us-us-https-locations-tacobell-com-ne-nebraska-city-21,us-https-locations-tacobell-com-ne-nebraska-city-21,Taco Bell,2110 South 11th Street,Nebraska City,NE,68410,US,40.6574459,-95.8598991,+1 402-873-1013,https://locations.tacobell.com/ne/nebraska/city/21.html
us-us-https-locations-tacobell-com-ne-norfolk-1402-oma,us-https-locations-tacobell-com-ne-norfolk-1402-oma,Taco Bell,1402 Omaha Avenue,Norfolk,NE,68701,US,42.0186140,-97.4293701,+1 402-371-4907,https://locations.tacobell.com/ne/norfolk/1402/oma.html
us-us-https-locations-tacobell-com-ne-omaha-12075-w-ce,us-https-locations-tacobell-com-ne-omaha-12075-w-ce,Taco Bell,12075 W. Center Rd.,Omaha,NE,68144,US,41.2335654,-96.1025622,+1 402-330-3902,https://locations.tacobell.com/ne/omaha/12075/w/ce.html
us-us-https-locations-tacobell-com-ne-omaha-13725-q-st,us-https-locations-tacobell-com-ne-omaha-13725-q-st,Taco Bell,13725 Q. Street,Omaha,NE,68137,US,41.2047195,-96.1277506,+1 402-891-1421,https://locations.tacobell.com/ne/omaha/13725/q/st.html
us-us-https-locations-tacobell-com-ne-omaha-14554-w-ce,us-https-locations-tacobell-com-ne-omaha-14554-w-ce,Taco Bell,14554 W. Center Rd.,Omaha,NE,68144,US,41.2344316,-96.1424196,+1 402-330-0224,https://locations.tacobell.com/ne/omaha/14554/w/ce.html
us-us-https-locations-tacobell-com-ne-omaha-14606-w-ma,us-https-locations-tacobell-com-ne-omaha-14606-w-ma,Taco Bell,14606 W Maple Rd,Omaha,NE,68116,US,41.2927123,-96.1423098,+1 402-445-4546,https://locations.tacobell.com/ne/omaha/14606/w/ma.html
us-us-https-locations-tacobell-com-ne-omaha-16845-polk,us-https-locations-tacobell-com-ne-omaha-16845-polk,Taco Bell,16845 Polk Plaza,Omaha,NE,68135,US,41.1911875,-96.1788574,+1 402-896-8146,https://locations.tacobell.com/ne/omaha/16845/polk.html
us-us-https-locations-tacobell-com-ne-omaha-17130-evan,us-https-locations-tacobell-com-ne-omaha-17130-evan,Taco Bell,17130 Evans Plz,Omaha,NE,68116,US,41.2914989,-96.1828445,+1 402-289-2709,https://locations.tacobell.com/ne/omaha/17130/evan.html
us-us-https-locations-tacobell-com-ne-omaha-18370-wrig,us-https-locations-tacobell-com-ne-omaha-18370-wrig,Taco Bell,18370 Wright St,Omaha,NE,68130,US,41.2335065,-96.2025900,+1 402-697-5027,https://locations.tacobell.com/ne/omaha/18370/wrig.html
us-us-https-locations-tacobell-com-ne-omaha-2812-south,us-https-locations-tacobell-com-ne-omaha-2812-south,Taco Bell,2812 South 84th Street,Omaha,NE,68124,US,41.2329513,-96.0436763,+1 402-391-4101,https://locations.tacobell.com/ne/omaha/2812/south.html
us-us-https-locations-tacobell-com-ne-omaha-3211-n-108,us-https-locations-tacobell-com-ne-omaha-3211-n-108,Taco Bell,3211 N 108th St,Omaha,NE,68164,US,41.2880050,-96.0807245,+1 402-498-0345,https://locations.tacobell.com/ne/omaha/3211/n/108.html
us-us-https-locations-tacobell-com-ne-omaha-3855-dodge,us-https-locations-tacobell-com-ne-omaha-3855-dodge,Taco Bell,3855 Dodge Street,Omaha,NE,68131,US,41.2593256,-95.9707367,+1 402-551-8683,https://locations.tacobell.com/ne/omaha/3855/dodge.html
us-us-https-locations-tacobell-com-ne-omaha-3917-s-42n,us-https-locations-tacobell-com-ne-omaha-3917-s-42n,Taco Bell,3917 S 42nd St,Omaha,NE,68107,US,41.2209945,-95.9753557,+1 402-733-1757,https://locations.tacobell.com/ne/omaha/3917/s/42n.html
us-us-https-locations-tacobell-com-ne-omaha-4801-l-st,us-https-locations-tacobell-com-ne-omaha-4801-l-st-,Taco Bell,4801 L St,Omaha,NE,68117,US,41.2121656,-95.9863638,+1 402-733-0685,https://locations.tacobell.com/ne/omaha/4801/l/st/.html
us-us-https-locations-tacobell-com-ne-omaha-5139-north,us-https-locations-tacobell-com-ne-omaha-5139-north,Taco Bell,5139 North 90th Street,Omaha,NE,68134,US,41.3053928,-96.0520101,+1 402-572-7414,https://locations.tacobell.com/ne/omaha/5139/north.html
us-us-https-locations-tacobell-com-ne-omaha-5310-south,us-https-locations-tacobell-com-ne-omaha-5310-south,Taco Bell,5310 South 108th Street,Omaha,NE,68137,US,41.2044188,-96.0817775,+1 402-537-8007,https://locations.tacobell.com/ne/omaha/5310/south.html
us-us-https-locations-tacobell-com-ne-omaha-4810-south,us-https-locations-tacobell-com-ne-omaha-4810-south,Taco Bell,4810 South 72nd St.,Omaha,NE,68127,US,41.2110404,-96.0244610,+1 402-979-8700,https://locations.tacobell.com/ne/omaha/4810/south.html
